"ID"	"kmer_coverage"	"bioproject"	"biosample"	"bioproject_title"	"bioproject_description"	"refs"	"sample_acc"	"assay_type"	"center_name"	"experiment"	"sample_name"	"organism"	"longitude"	"latitude"	"selected_location"	"locations"	"disease_source"	"disease_text"	"do_label"	"do_id"	"tissue"	"tissue_source"	"tissue_text"	"bto_id"	"contigs_n50"	"contigs_nbseq"	"contigs_maxlen"	"contigs_sumlen"	"unitigs_n50"	"unitigs_nbseq"	"unitigs_maxlen"	"unitigs_sumlen"	"instrument"	"librarylayout"	"libraryselection"	"librarysource"	"library_name"	"platform"	"sra_study"	"releasedate"	"mbytes"	"avgspotlen"	"mbases"	"biosamplemodel_sam"	"collection_date_sam"	"location_count"	"location_avg_coverage"	"location_max_coverage"	"location_min_coverage"	"location_med_coverage"
"SRR23991387"	"0.713"	"PRJNA949617"	"SAMN33950790"	"Lack of strong innate immune reactivity renders macrophages alone unable to control productive Varicella-Zoster Virus infection in an isogenic human iPSC-derived neuronal co-culture model."	"With Varicella-Zoster Virus (VZV) being an exclusive human pathogen, human induced pluripotent stem cell (hiPSC)-derived neural cell culture models are an emerging tool to investigate VZV neuro-immune interactions. Using a compartmentalized hiPSC-derived neuronal model allowing axonal VZV infection, we previously demonstrated that paracrine interferon (IFN)-α2 signalling is required to activate a broad spectrum of interferon-stimulated genes able to counteract a productive VZV infection in hiPSC-neurons. In this new study, we now investigated whether innate immune signalling by VZV-challenged macrophages was able to orchestrate an antiviral immune response in VZV-infected hiPSC-neurons. In order to establish an isogenic hiPSC-neuron / hiPSC-macrophage co-culture model, hiPSC-macrophages were generated and characterised for phenotype, gene expression, cytokine production and phagocytic capacity. Even though immunological competence of hiPSC-macrophages was shown following stimulation with the VZV mimic poly(dA:dT) or treatment with IFN-α2, hiPSC-macrophages in co-culture with VZV-infected hiPSC-neurons were unable to mount an antiviral immune response capable of suppressing a productive neuronal VZV infection. Subsequently, a comprehensive RNA-Seq analysis confirmed the lack of strong immune responsiveness by hiPSC-neurons and hiPSC-macrophages upon, respectively, VZV infection or challenge. This may suggest the need of other cell types, like T-cells or other innate immune cells, to (co-)orchestrate an efficient antiviral immune response against VZV-infected neurons.Overall design: We generated bulk RNA-seq samples from both hiPSC-neurons and hiPSC-macrophages, stimulated with the pro-inflammatory pdAT or cell-free VZV-eGFP/ORF23."	"PubMed:37287975"	"SRS17157681"	"RNA-Seq"	"VACCINE AND INFECTIOUS DISEASE INSTITUTE (VAXINFECTIO), UNIVERSITY OF ANTWERP"	"SRX19795259"	"GSM7120161"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"32"	"1882757"	"560"	"67252317"	"32"	"5632113"	"449"	"208289615"	"NextSeq 500"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	"GSM7120161"	"ILLUMINA"	"SRP429741"	"2023-04-19T00:00:00"	"269"	"149"	"603"	""	""	"0"	""	""	""	""
"ERR244046"	"0.694"	"PRJEB2768"	"SAMEA1709592"	"Herpesvirus_whole_genome_sequencing"	"Very little is known about genome diversity of herpesviruses and there are currently very few genome sequences in Genbank. Whole genome sequencing of large DNA viruses is complicated by the difficulty in separating virus DNA from human DNA. In this project we will address this issue by using Agilent SureSelect technology and Illumina deep sequencing to sequence several members of the herpesvirus family, including Epstein Barr virus (EBV, HHV4), Kaposi’s sarcoma associated herpesvirus (KSHV, HHV8) and varicella zoster virus (VZV, HHV3). We have designed custom baits to the available reference sequences and will use these to pull out virus sequence from host DNA and then Illumina sequence the captured virus DNA. The short read data will be assembled into a genome consensus sequence for each virus and importantly, allow analysis of virus minority species, which may be important for pathogenesis.  We will use a range of samples including DNA from cell lines latently infected with either EBV or KSHV or both viruses. These data will enable an initial estimation of genome diversity and highlight differences at the genetic level between EBV and KSHV from different cell lines. Further studies will generate herpesvirus genome sequences from clinical samples, including varicella, Kaposi’s sarcoma and nasopharyngeal carcinoma to investigate virus genetic diversity and pathogenic determinants.  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-lymphocryptovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-rhadinovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-simplexvirus"	"PMC:11943181,8235469"	"ERS074875"	"WGS"	"SC"	"ERX218580"	"SAMEA1709592"	"human gammaherpesvirus 4"	"-81.04537"	"33.99882"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"97"	"7295"	"1785"	"466780"	"40"	"139036"	"377"	"6224169"	"Illumina HiSeq 2000"	"PAIRED"	"RANDOM"	"GENOMIC"	"2674251"	"ILLUMINA"	"ERP001026"	"2013-03-23T00:00:00"	"70"	"200"	"103"	""	""	"39"	"0.95"	"1"	"0.52"	"1"
"ERR338420"	"0.694"	"PRJEB4204"	"SAMEA1969275"	"VZV infection of primary keratinocytes"	"Our aim was to investigate the interaction between epidermal differentiation and VZV infection.  By means of a calcium-induced keratinocyte differentiation model and RNA-seq we show VZV infection has a profound effect on differentiating keratinocytes and hijacks the normal process of epidermal gene expression to generate a signature resembling patterns of gene expression seen in both heritable and acquired skin-blistering disorders.  Analysis of the viral transcriptome provides evidence that VZV replication in skin is tightly linked to differentiation and critically, that late viral gene expression is associated with cellular differentiation.  The experiment was performed on human primary keratinocytes under four conditions: undifferentiated/uninfected,  uninfected/differentiated, VZV-infected/undifferentiated and VZV-infected/differentiated."	""	"ERS317045"	"RNA-Seq"	"UCL-Gen"	"ERX278721"	"SAMEA1969275"	"Homo sapiens"	"-0.13466"	"51.52462"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"274"	"8028"	"2684"	"1332370"	"36"	"2770406"	"243"	"99994897"	"Illumina Genome Analyzer IIx"	"PAIRED"	"cDNA"	"TRANSCRIPTOMIC"	"K1"	"ILLUMINA"	"ERP003467"	"2014-05-30T00:00:00"	"809"	"64"	"1154"	""	""	"17"	"0.95"	"1"	"0.5"	"1"
"ERR2282590"	"0.685"	"PRJEB12889"	"SAMEA104554520"	"Sequencing_extracted_nucleic_acid_from_the_National_Collection_of_Pathogenic_Viruses"	"This project aims to sequence the genomes of DNA viruses in the National Collection of Pathogenic Viruses (NCPV) run by Public Health England.  The NCPV preserves well-characterised, authenticated human pathogenic viruses in a secure facility, and supplies the agents or nucleic acids derived from them to the scientific community. The genomes sequenced within this project will be a valuable additional resource that will also be made available to the scientific community."	""	"ERS2165804"	"WGS"	"THE WELLCOME TRUST SANGER INSTITUTE"	"ERX2333916"	"SAMEA104554520"	"Human adenovirus 7"	"-0.13553"	"51.52546"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"219"	"655357"	"16597"	"85339239"	"73"	"4051250"	"1958"	"246718798"	"Illumina HiSeq 2500"	"PAIRED"	"RANDOM"	"GENOMIC"	"DN457955J:H1"	"ILLUMINA"	"ERP014414"	"2018-02-08T00:00:00"	"946"	"500"	"1631"	""	""	"2"	"0.84"	"1"	"0.68"	"0.84"
"ERR435857"	"0.685"	"PRJEB5485"	"SAMEA2360948"	"Genome-wide analysis of Groucho in Drosophila Kc167 and S2R+ cell lines"	"In this study we have used ChIP followed by high throughput sequencing to profile the genome-wide recruitment of wildtype and non-oligomerizing Groucho (Gro) at high resolution in single cell types (Kc167 and S2R+) using Drosophila cell culture. Our results reveal that Gro is typically recruited to discrete peaks in active chromatin and that blocking Gro oligomerization does not change the width of the peaks to which it is recruited. We have also investigated acetylated histone H3 and H4 and RNA polymerase II profiles around Gro binding sites, along with gene expression, in wildtype and Gro knockdown Kc167 cells and found that Gro associates with chromatin containing hypoacetylated histones and frequently overlaps the transcription start sites of expressed genes that exhibit strong RNA polymerase pausing."	""	"ERS405974"	"ChIP-Seq"	"UCL-CI"	"ERX402106"	"SAMEA2360948"	"Drosophila melanogaster"	"-0.13462"	"51.52325"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"332"	"30005"	"6587"	"7568246"	"52"	"2180466"	"2759"	"111940131"	"Illumina MiSeq"	"SINGLE"	"ChIP"	"GENOMIC"	"ChIP-H4ac-RNAi-1"	"ILLUMINA"	"ERP004901"	"2014-10-08T00:00:00"	"312"	"51"	"562"	""	""	"1"	"0.68"	"0.68"	"0.68"	"0.68"
"ERR244048"	"0.685"	"PRJEB2768"	"SAMEA1709566"	"Herpesvirus_whole_genome_sequencing"	"Very little is known about genome diversity of herpesviruses and there are currently very few genome sequences in Genbank. Whole genome sequencing of large DNA viruses is complicated by the difficulty in separating virus DNA from human DNA. In this project we will address this issue by using Agilent SureSelect technology and Illumina deep sequencing to sequence several members of the herpesvirus family, including Epstein Barr virus (EBV, HHV4), Kaposi’s sarcoma associated herpesvirus (KSHV, HHV8) and varicella zoster virus (VZV, HHV3). We have designed custom baits to the available reference sequences and will use these to pull out virus sequence from host DNA and then Illumina sequence the captured virus DNA. The short read data will be assembled into a genome consensus sequence for each virus and importantly, allow analysis of virus minority species, which may be important for pathogenesis.  We will use a range of samples including DNA from cell lines latently infected with either EBV or KSHV or both viruses. These data will enable an initial estimation of genome diversity and highlight differences at the genetic level between EBV and KSHV from different cell lines. Further studies will generate herpesvirus genome sequences from clinical samples, including varicella, Kaposi’s sarcoma and nasopharyngeal carcinoma to investigate virus genetic diversity and pathogenic determinants.  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-lymphocryptovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-rhadinovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-simplexvirus"	"PMC:11943181,8235469"	"ERS074877"	"WGS"	"SC"	"ERX218582"	"SAMEA1709566"	"human gammaherpesvirus 4"	"-81.04537"	"33.99882"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"187"	"160"	"620"	"25891"	"83"	"3491"	"355"	"220208"	"Illumina HiSeq 2000"	"PAIRED"	"RANDOM"	"GENOMIC"	"2674269"	"ILLUMINA"	"ERP001026"	"2013-03-23T00:00:00"	"2"	"200"	"3"	""	""	"39"	"0.95"	"1"	"0.52"	"1"
"SRR9594147"	"0.667"	"PRJNA550980"	"SAMN12136325"	"Chromatin dynamics and the transcriptional competence of HSV-1 genomes"	"Profiling of HSV-1 transcription and chromatin status during productive infections"	""	"SRS5022219"	"MNase-Seq"	"UCL"	"SRX6359689"	"HSV-1"	"Human alphaherpesvirus 1"	"-77.03196"	"38.89036"	"geo_loc_name_sam"	"{""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name"": [""-77.03196"", ""38.89036""]}"	""	""	""	""	""	""	""	""	"157"	"246565"	"4418"	"19852495"	"105"	"3055140"	"1221"	"207031168"	"NextSeq 550"	"PAIRED"	"MNase"	"GENOMIC"	"10-4h"	"ILLUMINA"	"SRP211927"	"2019-06-25T00:00:00"	"264"	"293"	"622"	"Viral"	""	"2"	"0.6"	"0.67"	"0.52"	"0.6"
"SRR10136733"	"0.662"	"PRJNA565681"	"SAMN12766467"	"Mixture of common viruses spiked in to control plasma at known viral loads. Raw sequence reads"	"Metagenomic Next-Generation Sequencing for the Identification and Quantitation of Transplant-Related DNA Viruses"	"PMC:6879295"	"SRS5402277"	"WGS"	"ARCBIO"	"SRX6864718"	"TPx_SpikedIn_Plasma"	"metagenome"	"-122.18"	"37.45"	"lat_lon"	"{""geo_loc_name"":[-121.49086,38.57944],""geo_loc_name_country_calc"":[-77.03196,38.89036],""geo_loc_name_sam"":[-121.49086,38.57944]}"	""	""	""	""	""	""	""	""	"165"	"2859"	"1319"	"246305"	"75"	"104682"	"427"	"6027630"	"NextSeq 550"	"PAIRED"	"Oligo-dT"	"METAGENOMIC"	"trimmed_human_removed_TPx_LIB106_10000_set3"	"ILLUMINA"	"SRP222294"	"2019-10-31T00:00:00"	"11"	"75"	"27"	"Metagenome or environmental"	"2019-02-07"	"2"	"0.6"	"0.66"	"0.54"	"0.6"
"SRR8381344"	"0.657"	"PRJNA512159"	"SAMN10662175"	"De Novo Assembly and Characterization of the Transcriptome of  Gentiana lhassica Burk."	"Gentiana lhassica is an important medicinal herb of traditional Tibetan medicine. We present sequence and transcript data for the root, stem, leaf and flower transcriptome of G. lhassica, obtained using the Illumina HiseqXTen."	""	"SRS4197390"	"RNA-Seq"	"SHANGHAI UNIVERSITY OF TCM"	"SRX5191297"	"QE"	"Gentiana lhassica"	"116.38765"	"39.90657"	"geo_loc_name"	"{""geo_loc_name_sam"": [116.38765, 39.90657], ""geo_loc_name_country_calc"": [""116.38765"", ""39.90657""]}"	""	""	""	""	""	""	""	""	"359"	"355741"	"5874"	"54373275"	"42"	"7913032"	"2397"	"350537173"	"HiSeq X Ten"	"PAIRED"	"PCR"	"TRANSCRIPTOMIC"	"QE3"	"ILLUMINA"	"SRP174931"	"2018-12-31T00:00:00"	"2398"	"300"	"7567"	"Plant"	""	"4"	"0.85"	"1"	"0.66"	"0.87"
"SRR18306465"	"0.653"	"PRJNA814761"	"SAMN26566351"	"Whole genome sequencing of SCRaMbLEd synthetic yeast"	"This project contains the unassembled reads of yXY023, yXY028, yXY036, yXY040, yXY041, yXY042, yXY061, yXY063, yXY064, yXY144, yXY149, yXY150, yXY157, yZSJ208, yML100 and the Hi-C data of yML100, which are mentioned in paper: Structural Variations and Adaptions of Synthetic Yeast Chromosomal Ends. Whole genome sequencing was performed on the MGISEQ-2000 platform at BGI (Shenzhen, china)."	""	"SRS12250682"	"WGS"	"TIANJIN UNIVERSITY"	"SRX14443870"	"yXY150"	"Saccharomyces cerevisiae"	"117.19935"	"39.14218"	"geo_loc_name"	"{""geo_loc_name_sam"": [117.19935, 39.14218], ""geo_loc_name_country_calc"": [""116.38765"", ""39.90657""]}"	""	""	""	""	""	""	""	""	"801"	"70011"	"6699"	"14179524"	"38"	"5401316"	"1559"	"215168411"	"MGISEQ-2000RS"	"PAIRED"	"RANDOM"	"GENOMIC"	"yXY150"	"BGISEQ"	"SRP363679"	"2022-03-15T00:00:00"	"1710"	"149"	"2868"	"Microbe, viral or environmental"	"2021-01-06"	"1"	"0.65"	"0.65"	"0.65"	"0.65"
"SRR4098581"	"0.644"	"PRJNA324581"	"SAMN05713716"	"Clinical sequencing Metagenome Metagenomic assembly"	"Metagenomic sequencing of samplings from clinical infections. Sample types include stool, nasopharynx, skin, etc."	""	"SRS1658281"	"OTHER"	"THE GENOME INSTITUTE AT WASHINGTON UNIVERSITY SCHOOL OF MEDICINE"	"SRX2067118"	"H_LA-CC22-1"	"viral metagenome"	"-90.19956"	"38.62775"	"geo_loc_name"	"{""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name_sam"": [""-90.19956"", ""38.62775""]}"	""	""	""	""	""	""	""	""	"232"	"421"	"1090"	"94048"	"95"	"5440"	"816"	"404888"	"Illumina HiSeq 2500"	"PAIRED"	"Hybrid Selection"	"METAGENOMIC"	"H_LA-CC22-1"	"ILLUMINA"	"SRP083744"	"2017-09-01T00:00:00"	"4"	"134"	"14"	"Metagenome or environmental"	""	"8"	"0.9"	"1"	"0.58"	"1"
"SRR8729124"	"0.639"	"PRJNA527100"	"SAMN11127327"	"Next-generation sequencing of double stranded RNA is dramatically improved by treatment with an inexpensive reagent"	"Double stranded RNA (dsRNA) serves as the genome of important viruses and is a key component of RNA interference-based immunity in eukaryotes. DMSO has been used to denature dsRNA prior to reverse transcription stage to improve RT-PCR and Sanger sequencing. We systematically tested the utility of DMSO to improve sequencing yield of a dsRNA virus (Φ6) in a short-read next generation sequencing platform. We found that DMSO treatment improved sequencing read recovery by over two orders of magnitude, even when RNA and cDNA concentrations were below the limit of detection. Furthermore, we provide evidence that this treatment does not adversely affect recovery of reads from single-stranded RNA viral genomes (influenza A/California/07/2009). We suggest that 50% DMSO treatment is used prior to cDNA synthesis when samples of interest are or may contain dsRNA.</p><p>These libraries were created from a premade reagent containing a mixture of dsRNA, ssRNA, and DNA viruses, treated with varying concentrations of DMSO before cDNA synthesis."	"PMC:6927307"	"SRS4489350"	"WGS"	"UC DAVIS"	"SRX5522178"	"Cocktail_15"	"metagenome"	"-0.2414"	"51.68839"	"lat_lon"	"{""geo_loc_name_country_calc"":[-0.12721,51.50643],""geo_loc_name"":[-0.21085,51.87211],""geo_loc_name_sam"":[-0.21085,51.87211]}"	""	""	""	""	""	""	""	""	"32"	"1305872"	"1234"	"50035797"	"33"	"7758878"	"487"	"303693625"	"Illumina MiSeq"	"PAIRED"	"PCR"	"METAGENOMIC"	"Cocktail_15"	"ILLUMINA"	"SRP188437"	"2019-03-14T00:00:00"	"548"	"500"	"947"	"Metagenome or environmental"	""	"1"	"0.64"	"0.64"	"0.64"	"0.64"
